County,NUTS_II,Foot
Laoighis,BMW,32
Laoighis,BMW,3
Laoighis,BMW,18
Laoighis,BMW,28
Laoighis,BMW,4
Laoighis,BMW,4
Laoighis,BMW,12
Laoighis,BMW,14
Laoighis,BMW,19
Laoighis,BMW,25
Laoighis,BMW,10
Laoighis,BMW,5
Laoighis,BMW,9
Laoighis,BMW,13
Laoighis,BMW,6
Laoighis,BMW,7
Laoighis,BMW,0
Laoighis,BMW,28
Laoighis,BMW,12
Laoighis,BMW,18
Laoighis,BMW,11
Laoighis,BMW,2
Laoighis,BMW,7
Laoighis,BMW,11
Laoighis,BMW,22
Laoighis,BMW,0
Laoighis,BMW,7
Laoighis,BMW,7
Laoighis,BMW,3
Laoighis,BMW,7
Laoighis,BMW,11
Laoighis,BMW,8
Laoighis,BMW,21
Laoighis,BMW,12
Laoighis,BMW,52
Laoighis,BMW,24
Laoighis,BMW,11
Laoighis,BMW,0
Laoighis,BMW,9
Laoighis,BMW,7
Laoighis,BMW,7
Laoighis,BMW,15
Laoighis,BMW,4
Laoighis,BMW,16
Laoighis,BMW,37
Laoighis,BMW,35
Laoighis,BMW,21
Laoighis,BMW,41
Laoighis,BMW,28
Laoighis,BMW,5
Laoighis,BMW,10
Laoighis,BMW,14
Laoighis,BMW,21
Laoighis,BMW,29
Laoighis,BMW,18
Laoighis,BMW,9
Laoighis,BMW,55
Laoighis,BMW,4
Laoighis,BMW,5
Laoighis,BMW,4
Laoighis,BMW,10
Laoighis,BMW,9
Laoighis,BMW,6
Laoighis,BMW,10
Laoighis,BMW,6
Laoighis,BMW,35
Laoighis,BMW,5
Laoighis,BMW,19
Laoighis,BMW,6
Laoighis,BMW,24
Laoighis,BMW,4
Laoighis,BMW,12
Laoighis,BMW,19
Laoighis,BMW,9
Laoighis,BMW,14
Laoighis,BMW,10
Laoighis,BMW,5
Laoighis,BMW,5
Laoighis,BMW,2
Laoighis,BMW,30
Laoighis,BMW,7
Laoighis,BMW,11
Laoighis,BMW,8
Laoighis,BMW,16
Laoighis,BMW,12
Laoighis,BMW,11
Laoighis,BMW,11
Laoighis,BMW,10
Laoighis,BMW,9
Laoighis,BMW,15
Laoighis,BMW,4
Laoighis,BMW,6
Laoighis,BMW,2
Laoighis,BMW,12
Laoighis,BMW,31
Laoighis,BMW,11
Laoighis,BMW,46
Laoighis,BMW,7
Laoighis,BMW,11
Laoighis,BMW,13
Laoighis,BMW,14
Laoighis,BMW,13
Laoighis,BMW,3
Laoighis,BMW,4
Laoighis,BMW,5
Laoighis,BMW,4
Laoighis,BMW,12
Laoighis,BMW,61
Laoighis,BMW,88
Laoighis,BMW,18
Laoighis,BMW,19
Laoighis,BMW,10
Laoighis,BMW,1
Laoighis,BMW,12
Laoighis,BMW,13
Laoighis,BMW,7
Laoighis,BMW,1
Laoighis,BMW,14
Laoighis,BMW,9
Laoighis,BMW,9
Laoighis,BMW,6
Laoighis,BMW,3
Laoighis,BMW,5
Laoighis,BMW,5
Laoighis,BMW,1
Laoighis,BMW,12
Laoighis,BMW,3
Laoighis,BMW,12
Laoighis,BMW,35
Laoighis,BMW,23
Laoighis,BMW,10
Laoighis,BMW,15
Laoighis,BMW,26
Laoighis,BMW,48
Laoighis,BMW,19
Laoighis,BMW,24
Laoighis,BMW,47
Laoighis,BMW,44
Laoighis,BMW,54
Laoighis,BMW,49
Laoighis,BMW,32
Laoighis,BMW,9
Laoighis,BMW,29
Laoighis,BMW,35
Laoighis,BMW,38
Laoighis,BMW,10
Laoighis,BMW,11
Laoighis,BMW,15
Laoighis,BMW,16
Laoighis,BMW,10
Laoighis,BMW,10
Laoighis,BMW,0
Laoighis,BMW,8
Laoighis,BMW,8
Laoighis,BMW,6
Laoighis,BMW,11
Laoighis,BMW,16
Laoighis,BMW,26
Laoighis,BMW,6
Laoighis,BMW,35
Laoighis,BMW,11
Laoighis,BMW,10
Laoighis,BMW,2
Laoighis,BMW,21
Laoighis,BMW,18
Laoighis,BMW,29
Laoighis,BMW,26
Laoighis,BMW,5
Laoighis,BMW,26
Laoighis,BMW,14
Laoighis,BMW,13
Laoighis,BMW,11
Laoighis,BMW,28
Laoighis,BMW,8
Laoighis,BMW,5
Laoighis,BMW,9
Laoighis,BMW,15
Laoighis,BMW,11
Laoighis,BMW,12
Laoighis,BMW,5
Laoighis,BMW,35
Laoighis,BMW,13
Laoighis,BMW,8
Laoighis,BMW,7
Laoighis,BMW,13
Laoighis,BMW,8
Laoighis,BMW,8
Laoighis,BMW,14
Laoighis,BMW,20
Laoighis,BMW,20
Laoighis,BMW,12
Laoighis,BMW,21
Laoighis,BMW,12
Laoighis,BMW,16
Laoighis,BMW,7
Laoighis,BMW,4
Laoighis,BMW,9
Laoighis,BMW,49
Laoighis,BMW,27
Laoighis,BMW,24
Laoighis,BMW,17
Laoighis,BMW,32
Laoighis,BMW,47
Laoighis,BMW,20
Laoighis,BMW,13
Laoighis,BMW,17
Laoighis,BMW,25
Laoighis,BMW,28
Laoighis,BMW,24
Laoighis,BMW,10
Laoighis,BMW,8
Laoighis,BMW,13
Laoighis,BMW,28
Laoighis,BMW,6
Laoighis,BMW,74
Laoighis,BMW,92
Laoighis,BMW,10
Laoighis,BMW,13
Laoighis,BMW,15
Laoighis,BMW,20
Laoighis,BMW,12
Laoighis,BMW,13
Laoighis,BMW,3
Laoighis,BMW,6
Laoighis,BMW,14
Laoighis,BMW,12
Laoighis,BMW,14
Laoighis,BMW,11
Laoighis,BMW,8
Laoighis,BMW,19
Laoighis,BMW,9
Laoighis,BMW,19
Laoighis,BMW,20
Laoighis,BMW,34
Laoighis,BMW,27
Laoighis,BMW,43
Laoighis,BMW,22
Laoighis,BMW,31
Laoighis,BMW,30
Laoighis,BMW,18
Laoighis,BMW,23
Laoighis,BMW,57
Laoighis,BMW,28
Laoighis,BMW,34
Laoighis,BMW,21
Laoighis,BMW,22
Laoighis,BMW,7
Laoighis,BMW,16
Laoighis,BMW,8
Laoighis,BMW,12
Laoighis,BMW,4
Laoighis,BMW,12
Laoighis,BMW,9
Laoighis,BMW,3
Laoighis,BMW,6
Laoighis,BMW,4
Laoighis,BMW,3
Laoighis,BMW,5
Laoighis,BMW,11
Laoighis,BMW,5
Laoighis,BMW,14
Laoighis,BMW,1
Laoighis,BMW,7
Laoighis,BMW,6
Laoighis,BMW,6
Laoighis,BMW,11
Laoighis,BMW,0
Laoighis,BMW,2
Laoighis,BMW,16
Laoighis,BMW,9
Laoighis,BMW,3
Laoighis,BMW,21
Laoighis,BMW,14
Laoighis,BMW,10
Laoighis,BMW,2
Laoighis,BMW,20
Laoighis,BMW,8
Laoighis,BMW,17
Laoighis,BMW,3
Laoighis,BMW,9
Laoighis,BMW,14
Laoighis,BMW,22
Laoighis,BMW,10
Laoighis,BMW,33
Laoighis,BMW,62
Laoighis,BMW,27
Laoighis,BMW,27
Laoighis,BMW,18
Laoighis,BMW,9
Laoighis,BMW,26
Laoighis,BMW,47
Laoighis,BMW,14
Laoighis,BMW,16
Laoighis,BMW,23
Laoighis,BMW,16
Laoighis,BMW,11
Laoighis,BMW,4
Laoighis,BMW,13
Laoighis,BMW,3
Laoighis,BMW,0
Longford,BMW,32
Longford,BMW,24
Longford,BMW,54
Longford,BMW,24
Longford,BMW,37
Longford,BMW,22
Longford,BMW,42
Longford,BMW,48
Longford,BMW,22
Longford,BMW,35
Longford,BMW,27
Longford,BMW,64
Longford,BMW,54
Longford,BMW,27
Longford,BMW,29
Longford,BMW,69
Longford,BMW,23
Longford,BMW,15
Longford,BMW,23
Longford,BMW,18
Longford,BMW,2
Longford,BMW,4
Longford,BMW,9
Longford,BMW,7
Longford,BMW,4
Longford,BMW,19
Longford,BMW,20
Longford,BMW,22
Longford,BMW,21
Longford,BMW,18
Longford,BMW,22
Longford,BMW,41
Longford,BMW,27
Longford,BMW,29
Longford,BMW,9
Longford,BMW,7
Longford,BMW,6
Longford,BMW,1
Longford,BMW,6
Longford,BMW,6
Longford,BMW,3
Longford,BMW,5
Longford,BMW,20
Longford,BMW,16
Longford,BMW,15
Longford,BMW,7
Longford,BMW,2
Longford,BMW,11
Longford,BMW,7
Longford,BMW,6
Longford,BMW,5
Longford,BMW,3
Longford,BMW,5
Longford,BMW,5
Longford,BMW,5
Longford,BMW,16
Longford,BMW,16
Longford,BMW,16
Longford,BMW,8
Longford,BMW,2
Longford,BMW,3
Longford,BMW,6
Longford,BMW,9
Longford,BMW,6
Longford,BMW,5
Longford,BMW,3
Longford,BMW,3
Longford,BMW,5
Longford,BMW,3
Longford,BMW,6
Longford,BMW,1
Longford,BMW,4
Longford,BMW,37
Longford,BMW,34
Longford,BMW,21
Longford,BMW,38
Longford,BMW,44
Longford,BMW,1
Longford,BMW,4
Longford,BMW,13
Longford,BMW,30
Longford,BMW,20
Longford,BMW,9
Longford,BMW,18
Longford,BMW,8
Longford,BMW,45
Longford,BMW,18
Longford,BMW,25
Longford,BMW,15
Longford,BMW,11
Longford,BMW,4
Longford,BMW,4
Longford,BMW,4
Longford,BMW,6
Longford,BMW,2
Longford,BMW,7
Longford,BMW,4
Longford,BMW,9
Longford,BMW,4
Longford,BMW,4
Longford,BMW,13
Longford,BMW,7
Longford,BMW,5
Longford,BMW,0
Longford,BMW,1
Longford,BMW,2
Longford,BMW,6
Longford,BMW,8
Longford,BMW,5
Longford,BMW,0
Longford,BMW,1
Longford,BMW,5
Longford,BMW,4
Longford,BMW,34
Longford,BMW,3
Longford,BMW,8
Longford,BMW,20
Longford,BMW,6
Longford,BMW,4
Longford,BMW,7
Longford,BMW,10
Longford,BMW,2
Longford,BMW,7
Longford,BMW,4
Longford,BMW,8
Longford,BMW,12
Longford,BMW,3
Longford,BMW,6
Longford,BMW,5
Longford,BMW,7
Longford,BMW,3
Longford,BMW,3
Longford,BMW,7
Longford,BMW,16
Longford,BMW,12
Longford,BMW,6
Longford,BMW,36
Longford,BMW,0
Longford,BMW,15
Longford,BMW,5
Longford,BMW,9
Longford,BMW,26
Longford,BMW,23
Longford,BMW,19
Longford,BMW,25
Longford,BMW,16
Longford,BMW,26
Longford,BMW,53
Longford,BMW,14
Longford,BMW,14
Longford,BMW,35
Longford,BMW,46
Longford,BMW,26
Longford,BMW,37
Longford,BMW,25
Longford,BMW,35
Longford,BMW,30
Longford,BMW,5
Longford,BMW,5
Longford,BMW,5
Longford,BMW,10
Longford,BMW,11
Longford,BMW,12
Longford,BMW,5
Longford,BMW,3
Longford,BMW,3
Longford,BMW,8
Longford,BMW,4
Longford,BMW,10
Longford,BMW,11
Longford,BMW,6
Longford,BMW,6
Longford,BMW,0
Longford,BMW,6
Longford,BMW,24
Longford,BMW,35
Longford,BMW,10
Longford,BMW,16
Longford,BMW,7
Louth,BMW,26
Louth,BMW,45
Louth,BMW,49
Louth,BMW,35
Louth,BMW,32
Louth,BMW,47
Louth,BMW,20
Louth,BMW,16
Louth,BMW,14
Louth,BMW,56
Louth,BMW,33
Louth,BMW,29
Louth,BMW,39
Louth,BMW,22
Louth,BMW,22
Louth,BMW,49
Louth,BMW,59
Louth,BMW,65
Louth,BMW,45
Louth,BMW,32
Louth,BMW,39
Louth,BMW,44
Louth,BMW,37
Louth,BMW,14
Louth,BMW,30
Louth,BMW,25
Louth,BMW,30
Louth,BMW,25
Louth,BMW,40
Louth,BMW,55
Louth,BMW,31
Louth,BMW,33
Louth,BMW,27
Louth,BMW,30
Louth,BMW,9
Louth,BMW,24
Louth,BMW,36
Louth,BMW,28
Louth,BMW,43
Louth,BMW,30
Louth,BMW,50
Louth,BMW,40
Louth,BMW,53
Louth,BMW,52
Louth,BMW,16
Louth,BMW,25
Louth,BMW,54
Louth,BMW,56
Louth,BMW,47
Louth,BMW,37
Louth,BMW,35
Louth,BMW,27
Louth,BMW,24
Louth,BMW,18
Louth,BMW,31
Louth,BMW,25
Louth,BMW,24
Louth,BMW,19
Louth,BMW,57
Louth,BMW,17
Louth,BMW,40
Louth,BMW,44
Louth,BMW,26
Louth,BMW,94
Louth,BMW,27
Louth,BMW,28
Louth,BMW,66
Louth,BMW,40
Louth,BMW,43
Louth,BMW,44
Louth,BMW,39
Louth,BMW,40
Louth,BMW,40
Louth,BMW,28
Louth,BMW,22
Louth,BMW,27
Louth,BMW,29
Louth,BMW,36
Louth,BMW,26
Louth,BMW,39
Louth,BMW,43
Louth,BMW,47
Louth,BMW,29
Louth,BMW,32
Louth,BMW,43
Louth,BMW,30
Louth,BMW,28
Louth,BMW,27
Louth,BMW,55
Louth,BMW,33
Louth,BMW,36
Louth,BMW,53
Louth,BMW,16
Louth,BMW,32
Louth,BMW,22
Louth,BMW,33
Louth,BMW,56
Louth,BMW,22
Louth,BMW,27
Louth,BMW,55
Louth,BMW,22
Louth,BMW,34
Louth,BMW,17
Louth,BMW,21
Louth,BMW,39
Louth,BMW,27
Louth,BMW,35
Louth,BMW,36
Louth,BMW,37
Louth,BMW,25
Louth,BMW,8
Louth,BMW,15
Louth,BMW,19
Louth,BMW,12
Louth,BMW,29
Louth,BMW,35
Louth,BMW,42
Louth,BMW,60
Louth,BMW,38
Louth,BMW,33
Louth,BMW,70
Louth,BMW,35
Louth,BMW,35
Louth,BMW,25
Louth,BMW,37
Louth,BMW,2
Louth,BMW,8
Louth,BMW,29
Louth,BMW,36
Louth,BMW,31
Louth,BMW,29
Louth,BMW,29
Louth,BMW,15
Louth,BMW,42
Louth,BMW,8
Louth,BMW,4
Louth,BMW,11
Louth,BMW,12
Louth,BMW,11
Louth,BMW,8
Louth,BMW,8
Louth,BMW,18
Louth,BMW,6
Louth,BMW,4
Louth,BMW,5
Louth,BMW,2
Louth,BMW,14
Louth,BMW,31
Louth,BMW,39
Louth,BMW,40
Louth,BMW,23
Louth,BMW,33
Louth,BMW,52
Louth,BMW,40
Louth,BMW,16
Louth,BMW,18
Louth,BMW,17
Louth,BMW,43
Louth,BMW,47
Louth,BMW,42
Louth,BMW,49
Louth,BMW,30
Louth,BMW,2
Louth,BMW,12
Louth,BMW,20
Louth,BMW,5
Louth,BMW,7
Louth,BMW,8
Louth,BMW,7
Louth,BMW,4
Louth,BMW,5
Louth,BMW,0
Louth,BMW,15
Louth,BMW,10
Louth,BMW,24
Louth,BMW,24
Louth,BMW,6
Louth,BMW,21
Louth,BMW,4
Louth,BMW,12
Louth,BMW,6
Louth,BMW,17
Louth,BMW,5
Louth,BMW,25
Louth,BMW,12
Louth,BMW,6
Louth,BMW,4
Louth,BMW,6
Louth,BMW,7
Louth,BMW,13
Louth,BMW,2
Louth,BMW,2
Louth,BMW,14
Louth,BMW,4
Louth,BMW,39
Louth,BMW,22
Louth,BMW,24
Louth,BMW,72
Louth,BMW,19
Louth,BMW,14
Louth,BMW,22
Louth,BMW,20
Louth,BMW,10
Louth,BMW,22
Louth,BMW,3
Louth,BMW,4
Louth,BMW,34
Louth,BMW,6
Louth,BMW,15
Louth,BMW,8
Louth,BMW,11
Louth,BMW,3
Louth,BMW,2
Louth,BMW,16
Louth,BMW,4
Louth,BMW,5
Louth,BMW,6
Louth,BMW,8
Louth,BMW,10
Louth,BMW,20
Louth,BMW,23
Louth,BMW,5
Louth,BMW,11
Louth,BMW,19
Louth,BMW,7
Louth,BMW,8
Louth,BMW,7
Louth,BMW,12
Louth,BMW,29
Louth,BMW,14
Louth,BMW,10
Louth,BMW,8
Louth,BMW,39
Louth,BMW,2
Louth,BMW,4
Louth,BMW,12
Louth,BMW,53
Louth,BMW,54
Louth,BMW,12
Louth,BMW,56
Louth,BMW,47
Louth,BMW,26
Louth,BMW,26
Louth,BMW,37
Louth,BMW,7
Louth,BMW,2
Louth,BMW,4
Louth,BMW,10
Louth,BMW,7
Louth,BMW,1
Louth,BMW,1
Louth,BMW,3
Louth,BMW,14
Louth,BMW,17
Louth,BMW,7
Louth,BMW,15
Louth,BMW,49
Louth,BMW,66
Louth,BMW,43
Louth,BMW,25
Louth,BMW,150
Louth,BMW,36
Louth,BMW,64
Louth,BMW,22
Louth,BMW,28
Louth,BMW,49
Louth,BMW,40
Louth,BMW,35
Louth,BMW,43
Louth,BMW,40
Louth,BMW,55
Louth,BMW,54
Louth,BMW,30
Louth,BMW,23
Louth,BMW,31
Louth,BMW,42
Louth,BMW,45
Louth,BMW,2
Louth,BMW,8
Louth,BMW,11
Louth,BMW,6
Louth,BMW,1
Louth,BMW,28
Louth,BMW,138
Louth,BMW,24
Louth,BMW,14
Louth,BMW,7
Louth,BMW,42
Louth,BMW,22
Louth,BMW,37
Louth,BMW,38
Louth,BMW,50
Louth,BMW,34
Louth,BMW,28
Louth,BMW,41
Louth,BMW,33
Louth,BMW,20
Louth,BMW,15
Louth,BMW,38
Louth,BMW,32
Louth,BMW,43
Louth,BMW,49
Louth,BMW,71
Louth,BMW,90
Louth,BMW,19
Louth,BMW,23
Louth,BMW,2
Louth,BMW,42
Louth,BMW,10
Louth,BMW,51
Louth,BMW,34
Louth,BMW,43
Louth,BMW,18
Louth,BMW,5
Louth,BMW,4
Louth,BMW,28
Louth,BMW,29
Louth,BMW,38
Louth,BMW,4
Louth,BMW,4
Louth,BMW,39
Louth,BMW,54
Louth,BMW,3
Louth,BMW,11
Louth,BMW,9
Louth,BMW,4
Louth,BMW,8
Louth,BMW,7
Louth,BMW,1
Louth,BMW,12
Louth,BMW,5
Louth,BMW,7
Louth,BMW,10
Louth,BMW,13
Louth,BMW,4
Louth,BMW,5
Louth,BMW,11
Louth,BMW,12
Louth,BMW,6
Louth,BMW,46
Louth,BMW,55
Louth,BMW,32
Louth,BMW,23
Louth,BMW,12
Louth,BMW,16
Louth,BMW,21
Louth,BMW,9
Louth,BMW,22
Louth,BMW,3
Louth,BMW,4
Louth,BMW,19
Louth,BMW,7
Louth,BMW,8
Louth,BMW,6
Louth,BMW,2
Louth,BMW,22
Louth,BMW,2
Louth,BMW,3
Louth,BMW,6
Louth,BMW,6
Louth,BMW,2
Louth,BMW,6
Louth,BMW,22
Louth,BMW,5
Louth,BMW,12
Louth,BMW,28
Louth,BMW,8
Louth,BMW,12
Louth,BMW,7
Louth,BMW,14
Louth,BMW,4
Louth,BMW,8
Louth,BMW,14
Louth,BMW,4
Louth,BMW,6
Louth,BMW,9
Louth,BMW,3
Louth,BMW,3
Louth,BMW,4
Louth,BMW,11
Louth,BMW,13
Louth,BMW,20
Louth,BMW,40
Louth,BMW,14
Louth,BMW,49
Louth,BMW,47
Louth,BMW,51
Louth,BMW,0
Louth,BMW,2
Louth,BMW,7
Louth,BMW,7
Louth,BMW,4
Louth,BMW,4
Louth,BMW,12
Louth,BMW,5
Louth,BMW,8
Louth,BMW,38
Louth,BMW,24
Louth,BMW,20
Louth,BMW,5
Louth,BMW,35
Louth,BMW,18
Louth,BMW,24
Louth,BMW,5
Louth,BMW,7
Louth,BMW,24
Louth,BMW,34
Louth,BMW,16
Louth,BMW,10
Louth,BMW,6
Louth,BMW,34
Louth,BMW,14
Louth,BMW,49
Louth,BMW,29
Louth,BMW,56
Louth,BMW,55
Louth,BMW,38
Louth,BMW,54
Louth,BMW,29
Louth,BMW,38
Louth,BMW,54
Louth,BMW,68
Louth,BMW,15
Louth,BMW,47
Louth,BMW,6
Louth,BMW,2
Louth,BMW,29
Louth,BMW,23
Louth,BMW,41
Louth,BMW,8
Louth,BMW,5
Louth,BMW,8
Louth,BMW,22
Louth,BMW,11
Louth,BMW,14
Louth,BMW,8
Louth,BMW,4
Louth,BMW,0
Louth,BMW,10
Louth,BMW,16
Louth,BMW,9
Louth,BMW,106
Louth,BMW,58
Louth,BMW,44
Louth,BMW,69
Louth,BMW,84
Louth,BMW,96
Louth,BMW,36
Louth,BMW,31
Louth,BMW,26
Louth,BMW,42
Louth,BMW,46
Louth,BMW,80
Louth,BMW,20
Louth,BMW,11
Louth,BMW,17
Louth,BMW,15
Louth,BMW,23
Louth,BMW,8
Louth,BMW,16
Louth,BMW,9
Louth,BMW,13
Meath,SE,25
Meath,SE,61
Meath,SE,22
Meath,SE,19
Meath,SE,17
Meath,SE,26
Meath,SE,50
Meath,SE,82
Meath,SE,60
Meath,SE,16
Meath,SE,37
Meath,SE,73
Meath,SE,57
Meath,SE,29
Meath,SE,42
Meath,SE,16
Meath,SE,45
Meath,SE,47
Meath,SE,22
Meath,SE,37
Meath,SE,36
Meath,SE,58
Meath,SE,44
Meath,SE,22
Meath,SE,19
Meath,SE,29
Meath,SE,33
Meath,SE,48
Meath,SE,34
Meath,SE,43
Meath,SE,35
Meath,SE,6
Meath,SE,5
Meath,SE,8
Meath,SE,11
Meath,SE,13
Meath,SE,4
Meath,SE,3
Meath,SE,11
Meath,SE,5
Meath,SE,3
Meath,SE,5
Meath,SE,5
Meath,SE,7
Meath,SE,8
Meath,SE,7
Meath,SE,5
Meath,SE,0
Meath,SE,14
Meath,SE,10
Meath,SE,51
Meath,SE,75
Meath,SE,45
Meath,SE,16
Meath,SE,60
Meath,SE,29
Meath,SE,35
Meath,SE,24
Meath,SE,24
Meath,SE,55
Meath,SE,16
Meath,SE,21
Meath,SE,31
Meath,SE,20
Meath,SE,72
Meath,SE,59
Meath,SE,21
Meath,SE,45
Meath,SE,65
Meath,SE,24
Meath,SE,109
Meath,SE,29
Meath,SE,87
Meath,SE,34
Meath,SE,48
Meath,SE,46
Meath,SE,28
Meath,SE,39
Meath,SE,34
Meath,SE,25
Meath,SE,25
Meath,SE,34
Meath,SE,53
Meath,SE,5
Meath,SE,2
Meath,SE,65
Meath,SE,4
Meath,SE,4
Meath,SE,30
Meath,SE,8
Meath,SE,9
Meath,SE,23
Meath,SE,102
Meath,SE,63
Meath,SE,54
Meath,SE,42
Meath,SE,46
Meath,SE,118
Meath,SE,4
Meath,SE,82
Meath,SE,58
Meath,SE,54
Meath,SE,54
Meath,SE,98
Meath,SE,82
Meath,SE,66
Meath,SE,125
Meath,SE,57
Meath,SE,100
Meath,SE,19
Meath,SE,36
Meath,SE,90
Meath,SE,57
Meath,SE,46
Meath,SE,82
Meath,SE,34
Meath,SE,34
Meath,SE,9
Meath,SE,115
Meath,SE,23
Meath,SE,20
Meath,SE,40
Meath,SE,38
Meath,SE,66
Meath,SE,50
Meath,SE,36
Meath,SE,6
Meath,SE,14
Meath,SE,25
Meath,SE,13
Meath,SE,3
Meath,SE,7
Meath,SE,3
Meath,SE,5
Meath,SE,13
Meath,SE,23
Meath,SE,15
Meath,SE,27
Meath,SE,23
Meath,SE,24
Meath,SE,13
Meath,SE,11
Meath,SE,8
Meath,SE,3
Meath,SE,13
Meath,SE,4
Meath,SE,4
Meath,SE,18
Meath,SE,11
Meath,SE,22
Meath,SE,1
Meath,SE,10
Meath,SE,6
Meath,SE,11
Meath,SE,9
Meath,SE,23
Meath,SE,12
Meath,SE,1
Meath,SE,11
Meath,SE,12
Meath,SE,11
Meath,SE,6
Meath,SE,78
Meath,SE,14
Meath,SE,49
Meath,SE,25
Meath,SE,111
Meath,SE,124
Meath,SE,151
Meath,SE,21
Meath,SE,50
Meath,SE,31
Meath,SE,52
Meath,SE,92
Meath,SE,21
Meath,SE,30
Meath,SE,35
Meath,SE,65
Meath,SE,59
Meath,SE,103
Meath,SE,30
Meath,SE,65
Meath,SE,25
Meath,SE,3
Meath,SE,2
Meath,SE,24
Meath,SE,23
Meath,SE,14
Meath,SE,10
Meath,SE,24
Meath,SE,10
Meath,SE,3
Meath,SE,3
Meath,SE,14
Meath,SE,5
Meath,SE,9
Meath,SE,4
Meath,SE,2
Meath,SE,2
Meath,SE,4
Meath,SE,2
Meath,SE,4
Meath,SE,10
Meath,SE,6
Meath,SE,11
Meath,SE,11
Meath,SE,2
Meath,SE,8
Meath,SE,3
Meath,SE,15
Meath,SE,6
Meath,SE,5
Meath,SE,29
Meath,SE,36
Meath,SE,40
Meath,SE,10
Meath,SE,21
Meath,SE,44
Meath,SE,43
Meath,SE,12
Meath,SE,23
Meath,SE,51
Meath,SE,35
Meath,SE,32
Meath,SE,6
Meath,SE,24
Meath,SE,6
Meath,SE,9
Meath,SE,13
Meath,SE,1
Meath,SE,25
Meath,SE,17
Meath,SE,15
Meath,SE,3
Meath,SE,4
Meath,SE,6
Meath,SE,8
Meath,SE,10
Meath,SE,4
Meath,SE,8
Meath,SE,24
Meath,SE,0
Meath,SE,8
Meath,SE,20
Meath,SE,4
Meath,SE,38
Meath,SE,7
Meath,SE,6
Meath,SE,52
Meath,SE,3
Meath,SE,10
Meath,SE,4
Meath,SE,7
Meath,SE,10
Meath,SE,8
Meath,SE,5
Meath,SE,16
Meath,SE,5
Meath,SE,2
Meath,SE,9
Meath,SE,13
Meath,SE,4
Meath,SE,2
Meath,SE,7
Meath,SE,1
Meath,SE,5
Meath,SE,3
Meath,SE,2
Meath,SE,13
Meath,SE,2
Meath,SE,6
Meath,SE,7
Meath,SE,8
Meath,SE,37
Meath,SE,20
Meath,SE,8
Meath,SE,3
Meath,SE,12
Meath,SE,1
Meath,SE,8
Meath,SE,27
Meath,SE,9
Meath,SE,7
Meath,SE,2
Meath,SE,5
Meath,SE,13
Meath,SE,8
Meath,SE,7
Meath,SE,61
Meath,SE,9
Meath,SE,10
Meath,SE,21
Meath,SE,10
Meath,SE,2
Meath,SE,3
Meath,SE,3
Meath,SE,16
Meath,SE,15
Meath,SE,6
Meath,SE,13
Meath,SE,2
Meath,SE,23
Meath,SE,7
Meath,SE,30
Meath,SE,44
Meath,SE,37
Meath,SE,12
Meath,SE,19
Meath,SE,15
Meath,SE,26
Meath,SE,19
Meath,SE,6
Meath,SE,7
Meath,SE,7
Meath,SE,7
Meath,SE,1
Meath,SE,10
Meath,SE,30
Meath,SE,50
Meath,SE,16
Meath,SE,13
Meath,SE,57
Meath,SE,55
Meath,SE,2
Meath,SE,1
Meath,SE,4
Meath,SE,3
Meath,SE,1
Meath,SE,6
Meath,SE,1
Meath,SE,2
Meath,SE,3
Meath,SE,20
Meath,SE,39
Meath,SE,31
Meath,SE,6
Meath,SE,1
Meath,SE,2
Meath,SE,4
Meath,SE,4
Meath,SE,4
Meath,SE,3
Meath,SE,3
Meath,SE,2
Meath,SE,4
Meath,SE,2
Meath,SE,4
Meath,SE,5
Meath,SE,6
Meath,SE,5
Meath,SE,9
Meath,SE,37
Meath,SE,79
Meath,SE,4
Meath,SE,6
Meath,SE,6
Meath,SE,7
Meath,SE,57
Meath,SE,26
Meath,SE,61
Meath,SE,41
Meath,SE,36
Meath,SE,15
Meath,SE,12
Meath,SE,13
Meath,SE,11
Meath,SE,17
Meath,SE,13
Meath,SE,17
Meath,SE,13
Meath,SE,13
Meath,SE,3
Meath,SE,4
Meath,SE,10
Meath,SE,1
Meath,SE,12
Meath,SE,5
Meath,SE,7
Meath,SE,3
Meath,SE,49
Meath,SE,8
Meath,SE,23
Meath,SE,2
Meath,SE,6
Meath,SE,12
Meath,SE,10
Meath,SE,4
Meath,SE,6
Meath,SE,4
Meath,SE,5
Meath,SE,11
Meath,SE,8
Meath,SE,7
Meath,SE,6
Meath,SE,5
Meath,SE,36
Meath,SE,7
Meath,SE,25
Meath,SE,4
Meath,SE,15
Meath,SE,25
Meath,SE,12
Meath,SE,29
Meath,SE,6
Meath,SE,50
Meath,SE,53
Meath,SE,78
Meath,SE,16
Meath,SE,21
Meath,SE,21
Meath,SE,41
Meath,SE,41
Meath,SE,23
Meath,SE,23
Meath,SE,23
Meath,SE,47
Meath,SE,32
Meath,SE,78
Meath,SE,40
Meath,SE,32
Meath,SE,36
Meath,SE,11
Meath,SE,15
Meath,SE,10
Meath,SE,39
Meath,SE,41
Meath,SE,67
Meath,SE,35
Meath,SE,80
Meath,SE,50
Meath,SE,37
Meath,SE,111
Meath,SE,26
Meath,SE,32
Meath,SE,42
Meath,SE,27
Meath,SE,59
Meath,SE,19
Meath,SE,14
Meath,SE,44
Meath,SE,55
